longitude,latitude,population,ocean_proximity,cluster
-117.68,33.51,959.0,<1H OCEAN,0
-117.69,33.51,505.0,<1H OCEAN,0
-117.7,33.5,834.0,<1H OCEAN,0
-117.71,33.49,617.0,<1H OCEAN,0
-117.7,33.5,2969.0,<1H OCEAN,0
-117.7,33.48,1156.0,<1H OCEAN,0
-117.7,33.48,6223.0,<1H OCEAN,0
-117.71,33.47,1490.0,<1H OCEAN,0
-117.74,33.46,1720.0,<1H OCEAN,0
-117.71,33.47,830.0,<1H OCEAN,0
-117.7,33.68,3985.0,<1H OCEAN,0
-117.76,33.71,2025.0,<1H OCEAN,0
-117.75,33.71,878.0,<1H OCEAN,0
-117.76,33.7,2042.0,<1H OCEAN,0
-117.77,33.71,1060.0,<1H OCEAN,0
-117.77,33.7,1486.0,<1H OCEAN,0
-117.77,33.7,1315.0,<1H OCEAN,0
-117.69,33.65,2356.0,<1H OCEAN,0
-117.71,33.65,1587.0,<1H OCEAN,0
-117.7,33.65,1249.0,<1H OCEAN,0
-117.71,33.64,1293.0,<1H OCEAN,0
-117.71,33.63,950.0,<1H OCEAN,0
-117.71,33.63,1357.0,<1H OCEAN,0
-117.71,33.63,945.0,<1H OCEAN,0
-117.7,33.63,1525.0,<1H OCEAN,0
-117.72,33.64,380.0,<1H OCEAN,0
-117.7,33.62,1639.0,<1H OCEAN,0
-117.7,33.63,1501.0,<1H OCEAN,0
-117.71,33.62,1338.0,<1H OCEAN,0
-117.76,33.72,1993.0,<1H OCEAN,0
-117.76,33.72,1359.0,<1H OCEAN,0
-117.75,33.72,1241.0,<1H OCEAN,0
-117.76,33.72,366.0,<1H OCEAN,0
-117.76,33.71,470.0,<1H OCEAN,0
-117.74,33.73,391.0,<1H OCEAN,0
-117.69,33.66,1256.0,<1H OCEAN,0
-117.69,33.66,1933.0,<1H OCEAN,0
-117.67,33.67,4656.0,<1H OCEAN,0
-117.67,33.66,4762.0,<1H OCEAN,0
-117.68,33.65,4783.0,<1H OCEAN,0
-117.64,33.68,2677.0,<1H OCEAN,0
-117.7,33.72,125.0,<1H OCEAN,0
-117.69,33.65,2383.0,<1H OCEAN,0
-117.7,33.64,2380.0,<1H OCEAN,0
-117.69,33.63,792.0,<1H OCEAN,0
-117.69,33.64,1843.0,<1H OCEAN,0
-117.69,33.64,1279.0,<1H OCEAN,0
-117.82,33.71,4660.0,<1H OCEAN,0
-117.82,33.72,1383.0,<1H OCEAN,0
-117.81,33.73,363.0,<1H OCEAN,0
-117.8,33.72,1317.0,<1H OCEAN,0
-117.81,33.71,1227.0,<1H OCEAN,0
-117.82,33.72,1593.0,<1H OCEAN,0
-117.77,33.7,681.0,<1H OCEAN,0
-117.77,33.69,744.0,<1H OCEAN,0
-117.77,33.69,261.0,<1H OCEAN,0
-117.77,33.69,479.0,<1H OCEAN,0
-117.78,33.69,2529.0,<1H OCEAN,0
-117.78,33.68,1027.0,<1H OCEAN,0
-117.78,33.69,1575.0,<1H OCEAN,0
-117.8,33.69,1429.0,<1H OCEAN,0
-117.79,33.69,679.0,<1H OCEAN,0
-117.79,33.68,818.0,<1H OCEAN,0
-117.8,33.68,1150.0,<1H OCEAN,0
-117.8,33.69,874.0,<1H OCEAN,0
-117.8,33.69,873.0,<1H OCEAN,0
-117.8,33.68,396.0,<1H OCEAN,0
-117.8,33.68,862.0,<1H OCEAN,0
-117.81,33.67,908.0,<1H OCEAN,0
-117.81,33.67,1113.0,<1H OCEAN,0
-117.81,33.67,675.0,<1H OCEAN,0
-117.81,33.67,1194.0,<1H OCEAN,0
-117.81,33.67,1447.0,<1H OCEAN,0
-117.81,33.68,913.0,<1H OCEAN,0
-117.78,33.68,841.0,<1H OCEAN,0
-117.78,33.68,852.0,<1H OCEAN,0
-117.79,33.68,1137.0,<1H OCEAN,0
-117.78,33.68,849.0,<1H OCEAN,0
-117.79,33.68,928.0,<1H OCEAN,0
-117.79,33.68,1002.0,<1H OCEAN,0
-117.8,33.67,1179.0,<1H OCEAN,0
-117.8,33.67,1147.0,<1H OCEAN,0
-117.8,33.67,1525.0,<1H OCEAN,0
-117.81,33.69,880.0,<1H OCEAN,0
-117.81,33.68,788.0,<1H OCEAN,0
-117.82,33.68,603.0,<1H OCEAN,0
-117.82,33.68,1357.0,<1H OCEAN,0
-117.82,33.67,1588.0,<1H OCEAN,0
-117.83,33.68,1666.0,<1H OCEAN,0
-117.82,33.68,3068.0,<1H OCEAN,0
-117.77,33.67,1913.0,<1H OCEAN,0
-117.77,33.72,1181.0,<1H OCEAN,0
-117.77,33.72,954.0,<1H OCEAN,0
-117.77,33.71,928.0,<1H OCEAN,0
-117.77,33.71,1986.0,<1H OCEAN,0
-117.77,33.71,859.0,<1H OCEAN,0
-117.78,33.71,1081.0,<1H OCEAN,0
-117.78,33.71,428.0,<1H OCEAN,0
-117.79,33.73,3318.0,<1H OCEAN,0
-117.78,33.7,597.0,<1H OCEAN,0
-117.79,33.7,3785.0,<1H OCEAN,0
-117.79,33.71,1641.0,<1H OCEAN,0
-117.79,33.71,3132.0,<1H OCEAN,0
-117.79,33.7,832.0,<1H OCEAN,0
-117.8,33.7,735.0,<1H OCEAN,0
-117.79,33.7,636.0,<1H OCEAN,0
-117.79,33.69,890.0,<1H OCEAN,0
-117.79,33.69,1275.0,<1H OCEAN,0
-117.8,33.69,630.0,<1H OCEAN,0
-117.8,33.55,821.0,<1H OCEAN,0
-117.79,33.56,658.0,<1H OCEAN,0
-117.81,33.56,1730.0,<1H OCEAN,0
-117.8,33.55,724.0,<1H OCEAN,0
-117.77,33.6,167.0,<1H OCEAN,0
-117.8,33.53,783.0,<1H OCEAN,0
-117.78,33.54,520.0,<1H OCEAN,0
-117.79,33.55,1915.0,<1H OCEAN,0
-117.75,33.54,3173.0,<1H OCEAN,0
-117.77,33.51,1070.0,<1H OCEAN,0
-117.77,33.55,617.0,<1H OCEAN,0
-117.73,33.57,4327.0,<1H OCEAN,0
-117.86,33.67,15.0,<1H OCEAN,0
-117.82,33.67,649.0,<1H OCEAN,0
-117.83,33.67,1454.0,<1H OCEAN,0
-117.83,33.66,747.0,<1H OCEAN,0
-117.83,33.66,515.0,<1H OCEAN,0
-117.81,33.67,1831.0,<1H OCEAN,0
-117.8,33.66,1022.0,<1H OCEAN,0
-117.81,33.66,635.0,<1H OCEAN,0
-117.81,33.66,1192.0,<1H OCEAN,0
-117.82,33.66,1605.0,<1H OCEAN,0
-117.84,33.64,6083.0,<1H OCEAN,0
-117.87,33.61,866.0,<1H OCEAN,0
-117.86,33.61,930.0,<1H OCEAN,0
-117.88,33.55,772.0,<1H OCEAN,0
-117.84,33.6,1443.0,<1H OCEAN,0
-117.86,33.62,1092.0,<1H OCEAN,0
-117.86,33.62,1247.0,<1H OCEAN,0
-117.85,33.62,316.0,<1H OCEAN,0
-117.85,33.61,1505.0,<1H OCEAN,0
-117.85,33.62,1865.0,<1H OCEAN,0
-117.86,33.63,1175.0,<1H OCEAN,0
-117.77,33.54,1134.0,<1H OCEAN,0
-117.76,33.54,826.0,<1H OCEAN,0
-117.77,33.54,1105.0,<1H OCEAN,0
-117.77,33.53,462.0,<1H OCEAN,0
-117.8,33.52,519.0,<1H OCEAN,0
-117.76,33.53,1176.0,<1H OCEAN,0
-117.76,33.53,1310.0,<1H OCEAN,0
-117.76,33.53,712.0,<1H OCEAN,0
-117.77,33.53,1105.0,<1H OCEAN,0
-117.78,33.51,515.0,<1H OCEAN,0
-117.73,33.63,1382.0,<1H OCEAN,0
-117.74,33.62,2103.0,<1H OCEAN,0
-117.75,33.64,1111.0,<1H OCEAN,0
-117.72,33.62,662.0,<1H OCEAN,0
-117.72,33.62,365.0,<1H OCEAN,0
-117.71,33.61,891.0,<1H OCEAN,0
-117.72,33.63,378.0,<1H OCEAN,0
-117.72,33.62,1711.0,<1H OCEAN,0
-117.73,33.61,178.0,<1H OCEAN,0
-117.74,33.62,686.0,<1H OCEAN,0
-117.74,33.61,857.0,<1H OCEAN,0
-117.74,33.61,662.0,<1H OCEAN,0
-117.75,33.61,781.0,<1H OCEAN,0
-117.75,33.6,1727.0,<1H OCEAN,0
-117.75,33.61,709.0,<1H OCEAN,0
-117.73,33.61,832.0,<1H OCEAN,0
-117.7,33.61,1738.0,<1H OCEAN,0
-117.7,33.6,634.0,<1H OCEAN,0
-117.71,33.6,1312.0,<1H OCEAN,0
-117.71,33.6,893.0,<1H OCEAN,0
-117.72,33.61,618.0,<1H OCEAN,0
-117.72,33.61,774.0,<1H OCEAN,0
-117.71,33.61,888.0,<1H OCEAN,0
-117.71,33.61,669.0,<1H OCEAN,0
-117.71,33.6,602.0,<1H OCEAN,0
-117.7,33.6,301.0,<1H OCEAN,0
-117.7,33.6,396.0,<1H OCEAN,0
-117.7,33.59,3445.0,<1H OCEAN,0
-117.84,33.66,384.0,<1H OCEAN,0
-117.84,33.66,857.0,<1H OCEAN,0
-117.84,33.65,1030.0,<1H OCEAN,0
-117.83,33.66,511.0,<1H OCEAN,0
-117.83,33.65,426.0,<1H OCEAN,0
-117.83,33.65,950.0,<1H OCEAN,0
-117.82,33.66,1049.0,<1H OCEAN,0
-117.81,33.63,1798.0,<1H OCEAN,0
-117.82,33.65,830.0,<1H OCEAN,0
-117.8,33.63,26.0,<1H OCEAN,0
-117.8,33.64,1680.0,<1H OCEAN,0
-117.8,33.63,1289.0,<1H OCEAN,0
-117.82,33.64,808.0,<1H OCEAN,0
-117.81,33.64,868.0,<1H OCEAN,0
-117.81,33.64,811.0,<1H OCEAN,0
-117.88,33.6,1938.0,<1H OCEAN,0
-117.87,33.6,1064.0,<1H OCEAN,0
-117.87,33.6,782.0,<1H OCEAN,0
-117.87,33.59,910.0,<1H OCEAN,0
-117.87,33.6,1155.0,<1H OCEAN,0
-117.86,33.6,635.0,<1H OCEAN,0
-117.87,33.6,1275.0,<1H OCEAN,0
-117.89,33.6,441.0,<1H OCEAN,0
-117.9,33.61,527.0,<1H OCEAN,0
-117.91,33.61,952.0,<1H OCEAN,0
-117.91,33.6,673.0,<1H OCEAN,0
-117.92,33.57,921.0,NEAR OCEAN,3
-117.9,33.6,906.0,<1H OCEAN,0
-117.92,33.61,539.0,<1H OCEAN,0
-117.91,33.61,410.0,<1H OCEAN,0
-117.92,33.61,394.0,<1H OCEAN,0
-117.92,33.61,316.0,<1H OCEAN,0
-117.91,33.61,771.0,<1H OCEAN,0
-117.88,33.63,3162.0,<1H OCEAN,0
-117.89,33.62,465.0,<1H OCEAN,0
-117.88,33.64,1209.0,<1H OCEAN,0
-117.9,33.61,860.0,<1H OCEAN,0
-117.89,33.61,656.0,<1H OCEAN,0
-117.89,33.61,540.0,<1H OCEAN,0
-117.89,33.61,539.0,<1H OCEAN,0
-117.89,33.61,745.0,<1H OCEAN,0
-117.89,33.6,498.0,<1H OCEAN,0
-117.89,33.61,653.0,<1H OCEAN,0
-117.9,33.61,507.0,<1H OCEAN,0
-117.87,33.64,1336.0,<1H OCEAN,0
-117.86,33.65,1326.0,<1H OCEAN,0
-117.87,33.63,1912.0,<1H OCEAN,0
-117.87,33.62,735.0,<1H OCEAN,0
-117.87,33.62,375.0,<1H OCEAN,0
-117.88,33.65,1777.0,<1H OCEAN,0
-117.9,33.63,1598.0,<1H OCEAN,0
-117.91,33.63,1427.0,<1H OCEAN,0
-117.9,33.63,1381.0,<1H OCEAN,0
-117.9,33.63,598.0,<1H OCEAN,0
-117.9,33.63,832.0,<1H OCEAN,0
-117.88,33.66,2673.0,<1H OCEAN,0
-117.89,33.66,1621.0,<1H OCEAN,0
-117.9,33.66,841.0,<1H OCEAN,0
-117.9,33.65,1928.0,<1H OCEAN,0
-117.89,33.66,1279.0,<1H OCEAN,0
-117.9,33.65,1402.0,<1H OCEAN,0
-117.9,33.64,1081.0,<1H OCEAN,0
-117.9,33.65,1108.0,<1H OCEAN,0
-117.9,33.65,1131.0,<1H OCEAN,0
-117.91,33.65,590.0,<1H OCEAN,0
-117.9,33.65,771.0,<1H OCEAN,0
-117.91,33.65,762.0,<1H OCEAN,0
-117.91,33.64,1030.0,<1H OCEAN,0
-117.9,33.64,850.0,<1H OCEAN,0
-117.91,33.64,832.0,<1H OCEAN,0
-117.91,33.64,876.0,<1H OCEAN,0
-117.91,33.63,946.0,<1H OCEAN,0
-117.92,33.63,1131.0,<1H OCEAN,0
-117.91,33.63,1081.0,<1H OCEAN,0
-117.92,33.64,985.0,<1H OCEAN,0
-117.91,33.64,1067.0,<1H OCEAN,0
-117.92,33.63,696.0,<1H OCEAN,0
-117.91,33.63,557.0,<1H OCEAN,0
-117.92,33.62,837.0,<1H OCEAN,0
-117.92,33.63,553.0,<1H OCEAN,0
-117.92,33.62,727.0,<1H OCEAN,0
-117.91,33.61,435.0,<1H OCEAN,0
-117.91,33.62,944.0,<1H OCEAN,0
-117.91,33.62,937.0,<1H OCEAN,0
-117.92,33.61,425.0,<1H OCEAN,0
-117.93,33.62,859.0,<1H OCEAN,0
-117.93,33.62,1052.0,<1H OCEAN,0
-117.94,33.62,832.0,<1H OCEAN,0
-117.95,33.63,463.0,<1H OCEAN,0
-117.96,33.6,384.0,NEAR OCEAN,3
-117.93,33.61,791.0,<1H OCEAN,0
-117.93,33.62,807.0,<1H OCEAN,0
-117.94,33.62,569.0,<1H OCEAN,0
-117.94,33.65,2327.0,<1H OCEAN,0
-117.93,33.65,1473.0,<1H OCEAN,0
-117.93,33.64,1252.0,<1H OCEAN,0
-117.94,33.64,871.0,<1H OCEAN,0
-117.93,33.64,1478.0,<1H OCEAN,0
-117.92,33.64,1623.0,<1H OCEAN,0
-117.94,33.64,470.0,<1H OCEAN,0
-117.93,33.64,1335.0,<1H OCEAN,0
-117.95,33.63,1082.0,<1H OCEAN,0
-117.95,33.63,513.0,<1H OCEAN,0
-117.93,33.63,1332.0,<1H OCEAN,0
-117.95,33.63,2688.0,<1H OCEAN,0
-117.91,33.65,1118.0,<1H OCEAN,0
-117.92,33.64,497.0,<1H OCEAN,0
-117.92,33.65,1330.0,<1H OCEAN,0
-117.93,33.65,1198.0,<1H OCEAN,0
-117.91,33.65,814.0,<1H OCEAN,0
-117.92,33.65,807.0,<1H OCEAN,0
-117.92,33.65,1314.0,<1H OCEAN,0
-117.92,33.65,856.0,<1H OCEAN,0
-117.93,33.65,1063.0,<1H OCEAN,0
-117.92,33.68,1397.0,<1H OCEAN,0
-117.93,33.67,1391.0,<1H OCEAN,0
-117.94,33.67,925.0,<1H OCEAN,0
-117.94,33.66,963.0,<1H OCEAN,0
-117.94,33.65,1015.0,<1H OCEAN,0
-117.93,33.65,1559.0,<1H OCEAN,0
-117.93,33.69,1156.0,<1H OCEAN,0
-117.93,33.69,1258.0,<1H OCEAN,0
-117.92,33.68,1024.0,<1H OCEAN,0
-117.93,33.68,1197.0,<1H OCEAN,0
-117.94,33.68,1504.0,<1H OCEAN,0
-117.92,33.67,3148.0,<1H OCEAN,0
-117.93,33.66,702.0,<1H OCEAN,0
-117.93,33.65,4738.0,<1H OCEAN,0
-117.91,33.69,1289.0,<1H OCEAN,0
-117.91,33.67,5014.0,<1H OCEAN,0
-117.9,33.68,3903.0,<1H OCEAN,0
-117.9,33.67,1333.0,<1H OCEAN,0
-117.89,33.68,1452.0,<1H OCEAN,0
-117.9,33.67,311.0,<1H OCEAN,0
-117.91,33.67,1475.0,<1H OCEAN,0
-117.91,33.66,2681.0,<1H OCEAN,0
-117.91,33.65,1584.0,<1H OCEAN,0
-117.91,33.66,1099.0,<1H OCEAN,0
-117.9,33.66,1952.0,<1H OCEAN,0
-117.9,33.66,623.0,<1H OCEAN,0
-117.9,33.69,4071.0,<1H OCEAN,0
-117.87,33.69,983.0,<1H OCEAN,0
-117.89,33.68,2389.0,<1H OCEAN,0
-117.88,33.69,2734.0,<1H OCEAN,0
-117.86,33.71,2246.0,<1H OCEAN,0
-117.86,33.71,208.0,<1H OCEAN,0
-117.87,33.71,1924.0,<1H OCEAN,0
-117.87,33.71,817.0,<1H OCEAN,0
-117.87,33.7,1916.0,<1H OCEAN,0
-117.87,33.7,2266.0,<1H OCEAN,0
-117.88,33.71,1703.0,<1H OCEAN,0
-117.88,33.71,1914.0,<1H OCEAN,0
-117.88,33.71,1403.0,<1H OCEAN,0
-117.88,33.7,1464.0,<1H OCEAN,0
-117.88,33.7,2966.0,<1H OCEAN,0
-117.88,33.7,249.0,<1H OCEAN,0
-117.88,33.7,835.0,<1H OCEAN,0
-117.9,33.72,577.0,<1H OCEAN,0
-117.91,33.72,2839.0,<1H OCEAN,0
-117.9,33.72,3150.0,<1H OCEAN,0
-117.9,33.73,1690.0,<1H OCEAN,0
-117.89,33.72,3872.0,<1H OCEAN,0
-117.89,33.72,2493.0,<1H OCEAN,0
-117.88,33.73,1786.0,<1H OCEAN,0
-117.88,33.72,1236.0,<1H OCEAN,0
-117.88,33.72,1593.0,<1H OCEAN,0
-117.9,33.71,2592.0,<1H OCEAN,0
-117.89,33.71,1092.0,<1H OCEAN,0
-117.89,33.71,2663.0,<1H OCEAN,0
-117.9,33.71,1324.0,<1H OCEAN,0
-117.89,33.71,926.0,<1H OCEAN,0
-117.9,33.71,287.0,<1H OCEAN,0
-117.92,33.7,1510.0,<1H OCEAN,0
-117.91,33.71,1719.0,<1H OCEAN,0
-117.89,33.7,838.0,<1H OCEAN,0
-117.9,33.7,2153.0,<1H OCEAN,0
-117.9,33.7,982.0,<1H OCEAN,0
-117.86,33.73,1369.0,<1H OCEAN,0
-117.86,33.72,1602.0,<1H OCEAN,0
-117.87,33.72,2789.0,<1H OCEAN,0
-117.87,33.72,2445.0,<1H OCEAN,0
-117.86,33.72,2089.0,<1H OCEAN,0
-117.86,33.72,1909.0,<1H OCEAN,0
-117.85,33.73,3328.0,<1H OCEAN,0
-117.84,33.73,1534.0,<1H OCEAN,0
-117.84,33.74,4715.0,<1H OCEAN,0
-117.84,33.74,910.0,<1H OCEAN,0
-117.84,33.74,1426.0,<1H OCEAN,0
-117.83,33.74,958.0,<1H OCEAN,0
-117.86,33.75,207.0,<1H OCEAN,0
-117.86,33.75,1810.0,<1H OCEAN,0
-117.86,33.75,3157.0,<1H OCEAN,0
-117.86,33.76,1326.0,<1H OCEAN,0
-117.85,33.74,1214.0,<1H OCEAN,0
-117.85,33.75,2936.0,<1H OCEAN,0
-117.86,33.74,1257.0,<1H OCEAN,0
-117.86,33.74,926.0,<1H OCEAN,0
-117.85,33.74,5756.0,<1H OCEAN,0
-117.86,33.73,647.0,<1H OCEAN,0
-117.86,33.73,3249.0,<1H OCEAN,0
-117.86,33.73,2776.0,<1H OCEAN,0
-117.87,33.74,3289.0,<1H OCEAN,0
-117.87,33.73,1970.0,<1H OCEAN,0
-117.87,33.74,2165.0,<1H OCEAN,0
-117.86,33.74,3242.0,<1H OCEAN,0
-117.86,33.73,2451.0,<1H OCEAN,0
-117.86,33.74,2984.0,<1H OCEAN,0
-117.89,33.73,2175.0,<1H OCEAN,0
-117.9,33.73,5116.0,<1H OCEAN,0
-117.9,33.73,1048.0,<1H OCEAN,0
-117.88,33.73,3232.0,<1H OCEAN,0
-117.88,33.73,2594.0,<1H OCEAN,0
-117.89,33.75,1476.0,<1H OCEAN,0
-117.89,33.74,2145.0,<1H OCEAN,0
-117.89,33.74,2083.0,<1H OCEAN,0
-117.9,33.75,1575.0,<1H OCEAN,0
-117.9,33.74,1032.0,<1H OCEAN,0
-117.9,33.74,1915.0,<1H OCEAN,0
-117.91,33.74,2946.0,<1H OCEAN,0
-117.91,33.73,2867.0,<1H OCEAN,0
-117.9,33.73,1804.0,<1H OCEAN,0
-117.9,33.74,5516.0,<1H OCEAN,0
-117.9,33.74,1066.0,<1H OCEAN,0
-117.9,33.74,3171.0,<1H OCEAN,0
-117.89,33.74,959.0,<1H OCEAN,0
-117.89,33.74,1217.0,<1H OCEAN,0
-117.89,33.73,837.0,<1H OCEAN,0
-117.88,33.75,2176.0,<1H OCEAN,0
-117.88,33.74,1045.0,<1H OCEAN,0
-117.88,33.74,2329.0,<1H OCEAN,0
-117.88,33.74,1718.0,<1H OCEAN,0
-117.87,33.74,1925.0,<1H OCEAN,0
-117.88,33.74,3545.0,<1H OCEAN,0
-117.88,33.74,3416.0,<1H OCEAN,0
-117.87,33.76,3800.0,<1H OCEAN,0
-117.87,33.75,6799.0,<1H OCEAN,0
-117.87,33.75,812.0,<1H OCEAN,0
-117.86,33.75,554.0,<1H OCEAN,0
-117.86,33.75,3356.0,<1H OCEAN,0
-117.87,33.75,1968.0,<1H OCEAN,0
-117.87,33.75,448.0,<1H OCEAN,0
-117.88,33.76,2354.0,<1H OCEAN,0
-117.88,33.76,1079.0,<1H OCEAN,0
-117.88,33.75,747.0,<1H OCEAN,0
-117.88,33.75,5477.0,<1H OCEAN,0
-117.9,33.76,3262.0,<1H OCEAN,0
-117.9,33.75,2245.0,<1H OCEAN,0
-117.89,33.76,2370.0,<1H OCEAN,0
-117.89,33.75,3117.0,<1H OCEAN,0
-117.88,33.78,1235.0,<1H OCEAN,0
-117.88,33.77,1044.0,<1H OCEAN,0
-117.88,33.78,1572.0,<1H OCEAN,0
-117.89,33.77,1445.0,<1H OCEAN,0
-117.89,33.77,1239.0,<1H OCEAN,0
-117.89,33.76,723.0,<1H OCEAN,0
-117.87,33.77,978.0,<1H OCEAN,0
-117.87,33.76,2164.0,<1H OCEAN,0
-117.86,33.77,1669.0,<1H OCEAN,0
-117.86,33.76,1679.0,<1H OCEAN,0
-117.84,33.76,615.0,<1H OCEAN,0
-117.85,33.76,1273.0,<1H OCEAN,0
-117.84,33.76,93.0,<1H OCEAN,0
-117.84,33.76,196.0,<1H OCEAN,0
-117.84,33.75,2164.0,<1H OCEAN,0
-117.85,33.76,1053.0,<1H OCEAN,0
-117.84,33.77,1656.0,<1H OCEAN,0
-117.85,33.77,3570.0,<1H OCEAN,0
-117.84,33.77,1314.0,<1H OCEAN,0
-117.84,33.76,1146.0,<1H OCEAN,0
-117.83,33.75,2703.0,<1H OCEAN,0
-117.82,33.75,1270.0,<1H OCEAN,0
-117.82,33.75,342.0,<1H OCEAN,0
-117.82,33.74,1559.0,<1H OCEAN,0
-117.83,33.75,1475.0,<1H OCEAN,0
-117.81,33.75,1574.0,<1H OCEAN,0
-117.8,33.74,1540.0,<1H OCEAN,0
-117.81,33.73,2828.0,<1H OCEAN,0
-117.81,33.74,1908.0,<1H OCEAN,0
-117.81,33.73,2334.0,<1H OCEAN,0
-117.81,33.73,1508.0,<1H OCEAN,0
-117.82,33.73,1720.0,<1H OCEAN,0
-117.82,33.73,482.0,<1H OCEAN,0
-117.82,33.73,809.0,<1H OCEAN,0
-117.83,33.74,4088.0,<1H OCEAN,0
-117.83,33.73,4853.0,<1H OCEAN,0
-117.8,33.76,1017.0,<1H OCEAN,0
-117.79,33.76,796.0,<1H OCEAN,0
-117.79,33.75,983.0,<1H OCEAN,0
-117.79,33.75,1074.0,<1H OCEAN,0
-117.8,33.75,1197.0,<1H OCEAN,0
-117.8,33.74,1300.0,<1H OCEAN,0
-117.81,33.75,1197.0,<1H OCEAN,0
-117.79,33.77,1292.0,<1H OCEAN,0
-117.79,33.77,1680.0,<1H OCEAN,0
-117.78,33.76,719.0,<1H OCEAN,0
-117.78,33.78,3744.0,<1H OCEAN,0
-117.76,33.79,3754.0,<1H OCEAN,0
-117.77,33.76,1200.0,<1H OCEAN,0
-117.82,33.77,967.0,<1H OCEAN,0
-117.83,33.77,1342.0,<1H OCEAN,0
-117.83,33.77,2249.0,<1H OCEAN,0
-117.82,33.76,1193.0,<1H OCEAN,0
-117.82,33.77,976.0,<1H OCEAN,0
-117.82,33.76,1229.0,<1H OCEAN,0
-117.81,33.76,835.0,<1H OCEAN,0
-117.8,33.77,2046.0,<1H OCEAN,0
-117.81,33.77,1852.0,<1H OCEAN,0
-117.81,33.83,2569.0,<1H OCEAN,0
-117.83,33.83,1496.0,<1H OCEAN,0
-117.83,33.83,1226.0,<1H OCEAN,0
-117.82,33.8,1414.0,<1H OCEAN,0
-117.83,33.79,724.0,<1H OCEAN,0
-117.82,33.79,3657.0,<1H OCEAN,0
-117.83,33.8,2271.0,<1H OCEAN,0
-117.83,33.8,1095.0,<1H OCEAN,0
-117.84,33.79,1378.0,<1H OCEAN,0
-117.83,33.79,1078.0,<1H OCEAN,0
-117.84,33.79,1658.0,<1H OCEAN,0
-117.84,33.78,1086.0,<1H OCEAN,0
-117.84,33.78,1656.0,<1H OCEAN,0
-117.81,33.79,2045.0,<1H OCEAN,0
-117.82,33.78,2061.0,<1H OCEAN,0
-117.81,33.78,1484.0,<1H OCEAN,0
-117.82,33.78,2048.0,<1H OCEAN,0
-117.81,33.82,1019.0,<1H OCEAN,0
-117.8,33.83,1180.0,<1H OCEAN,0
-117.82,33.82,1181.0,<1H OCEAN,0
-117.81,33.81,1404.0,<1H OCEAN,0
-117.81,33.82,1057.0,<1H OCEAN,0
-117.82,33.81,822.0,<1H OCEAN,0
-117.83,33.82,1354.0,<1H OCEAN,0
-117.83,33.82,940.0,<1H OCEAN,0
-117.83,33.81,2828.0,<1H OCEAN,0
-117.82,33.81,1247.0,<1H OCEAN,0
-117.83,33.81,970.0,<1H OCEAN,0
-117.82,33.81,1182.0,<1H OCEAN,0
-117.85,33.79,867.0,<1H OCEAN,0
-117.85,33.79,898.0,<1H OCEAN,0
-117.86,33.79,2660.0,<1H OCEAN,0
-117.85,33.79,1197.0,<1H OCEAN,0
-117.85,33.78,1977.0,<1H OCEAN,0
-117.86,33.78,1710.0,<1H OCEAN,0
-117.85,33.77,908.0,<1H OCEAN,0
-117.85,33.79,729.0,<1H OCEAN,0
-117.86,33.79,1227.0,<1H OCEAN,0
-117.86,33.78,1952.0,<1H OCEAN,0
-117.87,33.78,1515.0,<1H OCEAN,0
-117.87,33.78,1334.0,<1H OCEAN,0
-117.87,33.78,1196.0,<1H OCEAN,0
-117.86,33.8,1242.0,<1H OCEAN,0
-117.86,33.79,483.0,<1H OCEAN,0
-117.87,33.79,1543.0,<1H OCEAN,0
-117.88,33.79,928.0,<1H OCEAN,0
-117.89,33.78,5085.0,<1H OCEAN,0
-117.9,33.78,7111.0,<1H OCEAN,0
-117.85,33.84,793.0,<1H OCEAN,0
-117.86,33.84,920.0,<1H OCEAN,0
-117.85,33.84,1370.0,<1H OCEAN,0
-117.85,33.83,945.0,<1H OCEAN,0
-117.86,33.83,1101.0,<1H OCEAN,0
-117.84,33.84,2526.0,<1H OCEAN,0
-117.86,33.8,1722.0,<1H OCEAN,0
-117.85,33.81,2447.0,<1H OCEAN,0
-117.85,33.81,876.0,<1H OCEAN,0
-117.85,33.8,872.0,<1H OCEAN,0
-117.85,33.8,1322.0,<1H OCEAN,0
-117.84,33.81,2607.0,<1H OCEAN,0
-117.84,33.8,629.0,<1H OCEAN,0
-117.84,33.8,843.0,<1H OCEAN,0
-117.86,33.82,1015.0,<1H OCEAN,0
-117.84,33.82,4926.0,<1H OCEAN,0
-117.84,33.84,2817.0,<1H OCEAN,0
-117.89,33.84,2425.0,<1H OCEAN,0
-117.89,33.83,1435.0,<1H OCEAN,0
-117.9,33.83,2204.0,<1H OCEAN,0
-117.89,33.82,904.0,<1H OCEAN,0
-117.89,33.8,41.0,<1H OCEAN,0
-117.89,33.82,700.0,<1H OCEAN,0
-117.89,33.82,1894.0,<1H OCEAN,0
-117.87,33.81,1268.0,<1H OCEAN,0
-117.87,33.84,1584.0,<1H OCEAN,0
-117.88,33.84,755.0,<1H OCEAN,0
-117.88,33.84,1532.0,<1H OCEAN,0
-117.87,33.83,1140.0,<1H OCEAN,0
-117.88,33.83,1706.0,<1H OCEAN,0
-117.88,33.83,750.0,<1H OCEAN,0
-117.88,33.82,1382.0,<1H OCEAN,0
